covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),Model,Analysis_Type
C(adv_id)[T.p6],0.21377287306350884,1.2383413621701755,0.20350150767042838,-0.18508275277013236,0.61262849889715,0.8310355105159992,1.8452753340339514,0.0,1.0504731660745972,0.29350062193149473,1.7685645344599308,claude_35,Baseline_TimeVarying
C(adv_id)[T.p7],0.18839653164184295,1.2073121579170678,0.20397918357676897,-0.21139532176450831,0.5881883850481942,0.8094540088354276,1.8007232415235541,0.0,0.9236066560239888,0.35569114712375793,1.4913030275991912,claude_35,Baseline_TimeVarying
C(adv_id)[T.p8],-0.10731843052642603,0.8982396005367662,0.21141034283350946,-0.5216750884393702,0.30703822738651804,0.5935255070967206,1.3593929331178147,0.0,-0.5076309374841788,0.6117121900224394,0.7090750689184626,claude_35,Baseline_TimeVarying
C(base_id)[T.Humanities],-0.02865538521638963,0.9717512866303227,0.13100059130546282,-0.28541182612854765,0.2281010556957684,0.7517046189627549,1.2562122664227973,0.0,-0.21874241124280086,0.8268507095238662,0.27430122507028337,claude_35,Baseline_TimeVarying
C(base_id)[T.Legal],-0.012697217913261168,0.987383051665495,0.1339267749502474,-0.2751888733813472,0.24979443755482483,0.7594286738169918,1.2837614964103983,0.0,-0.0948071654676824,0.9244679952920705,0.11330471991192219,claude_35,Baseline_TimeVarying
C(base_id)[T.Medical],-0.03527911844246466,0.9653359355880071,0.12524903353261002,-0.2807627132648298,0.21020447637990053,0.7552075149465096,1.2339303437725677,0.0,-0.28167178178887375,0.7781951936068139,0.3617960251150517,claude_35,Baseline_TimeVarying
C(base_id)[T.STEM],-0.0683593544575689,0.9339248032274337,0.13501569303599414,-0.3329852501558328,0.19626654124069498,0.7167807664823364,1.216851203142453,0.0,-0.5063067330946842,0.6126413370498018,0.7068853809952864,claude_35,Baseline_TimeVarying
prompt_to_prompt_drift,-0.8971011606257098,0.4077499497877533,3.27874342168686,-7.323320181679579,5.529117860428158,0.0006599673580416098,251.92158297840078,0.0,-0.2736112727491698,0.7843833700796555,0.3503691459941425,claude_35,Baseline_TimeVarying
context_to_prompt_drift,-0.6149962198938841,0.5406429389931341,0.8480037220734835,-2.2770529739138254,1.0470605341260573,0.1025860855448404,2.8492634837438224,0.0,-0.7252282081853785,0.46831204032334184,1.0944579646200283,claude_35,Baseline_TimeVarying
cumulative_drift,0.5289950369744154,1.6972258020970203,1.3815094635636331,-2.1787137559115557,3.236703829860386,0.11318702319039214,25.44969681249106,0.0,0.3829109035633107,0.7017858265299168,0.5108972839405096,claude_35,Baseline_TimeVarying
C(adv_id)[T.p1],-0.0782455759686333,0.9247373053974287,0.2851469691902933,-0.6371233658823605,0.480632213945094,0.5288114351921843,1.6170964300023443,0.0,-0.2744043753676231,0.783773880959745,0.35149059854549125,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p2],-0.22565306101972393,0.7979949091852967,0.2955603081121198,-0.8049406201790403,0.35363449813959247,0.44711447534861215,1.424234530964681,0.0,-0.763475523696244,0.4451798540991224,1.1675397875824038,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p3],-0.0298245736660745,0.9706157901840451,0.2826174007691815,-0.5837445005779929,0.5240953532458439,0.5578057471605665,1.6889302717840455,0.0,-0.10552985621162352,0.9159553804203474,0.12665077387319557,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p4],0.07886913562377863,1.0820627093429955,0.277879961228985,-0.4657655804104186,0.6235038516579758,0.6276544012902346,1.8654528742948862,0.0,0.2838244804517843,0.7765448929889306,0.36485876393822564,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p5],0.23565856148118774,1.2657420632829255,0.2719407727144392,-0.2973355589671058,0.7686526819294812,0.7427947191092699,2.156858321078125,0.0,0.8665804657716742,0.3861719204260531,1.3726848289282956,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p6],-0.14619071532447647,0.8639929107825988,0.2926797781171756,-0.7198325394373148,0.4274511087883619,0.48683377459203053,1.5333442107794295,0.0,-0.4994903175919055,0.6174340061765098,0.695643150983335,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p7],-0.12730752458794686,0.8804628669792278,0.2889331161222202,-0.6936060261284278,0.43899097695253403,0.4997706298425232,1.5511412913030727,0.0,-0.44061243756529145,0.6594935970971245,0.6005694422051866,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p8],0.2912226533936637,1.3380624749365637,0.2682331293911573,-0.2345046196734768,0.8169499264608042,0.7909625798940867,2.2635851964995686,0.0,1.085707250460406,0.2776085318977907,1.8488761871387622,llama_4_maverick,Baseline_TimeVarying
C(base_id)[T.Humanities],0.022468915369778995,1.0227232426965178,0.19562314823060653,-0.3609454097045502,0.40588324044410823,0.697017047794874,1.5006273296481814,0.0,0.1148581626101424,0.9085575469574282,0.138350198941164,llama_4_maverick,Baseline_TimeVarying
C(base_id)[T.Legal],-0.05879832376411053,0.9428969098826393,0.19531314433258537,-0.44160505236325126,0.3240084048350302,0.6430035380408882,1.382658928090837,0.0,-0.30104642452525826,0.7633790939135435,0.38952841779190944,llama_4_maverick,Baseline_TimeVarying
C(base_id)[T.Medical],-0.18724117408184945,0.8292437201741679,0.19379347137781142,-0.5670693984213536,0.19258705025765474,0.5671851993035838,1.2123820372827363,0.0,-0.9661892774334596,0.3339494773359687,1.582298238625715,llama_4_maverick,Baseline_TimeVarying
C(base_id)[T.STEM],-0.12519742363349023,0.8823226940365514,0.19937468809918021,-0.51596463173679,0.2655697844698095,0.5969245044840029,1.3041738621282901,0.0,-0.6279504425918399,0.5300364050325068,0.9158366417093924,llama_4_maverick,Baseline_TimeVarying
prompt_to_prompt_drift,-1.3733701834783492,0.25325201394697533,5.65955591422107,-12.465895943842304,9.719155576885607,3.855939219791903e-06,16633.193344697043,0.0,-0.24266394824855572,0.8082657378835519,0.30709840129504046,llama_4_maverick,Baseline_TimeVarying
context_to_prompt_drift,2.625257967356688,13.808135774947162,1.6151943759990715,-0.5404648376331385,5.790980772346515,0.5824774320042669,327.33390703792793,0.0,1.6253511071897129,0.10408776746624065,3.2641275637404163,llama_4_maverick,Baseline_TimeVarying
cumulative_drift,-0.5063199581950979,0.602709498806481,3.1288912494756067,-6.638834118709816,5.6261942023196205,0.0013085519710985191,277.6036015188656,0.0,-0.16182088728074384,0.8714469041570926,0.19851532892171178,llama_4_maverick,Baseline_TimeVarying
C(adv_id)[T.p1],-0.012955508942879241,0.9871280524138801,0.24610446176354744,-0.49531139043404704,0.4694003725482886,0.609381122297054,1.599035080360465,0.0,-0.052642316397037335,0.9580169000855554,0.06187698855579689,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p2],0.0649100301020083,1.0670630165146018,0.2439239139885886,-0.4131720562836712,0.5429921164876879,0.661548449467573,1.7211490437769563,0.0,0.26610769334016576,0.790156270132959,0.33979008988797726,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p3],-0.011840985771611112,0.9882288428155622,0.24621390264598744,-0.4944113674507976,0.47072939590757534,0.6099298261987015,1.6011616481507038,0.0,-0.048092271168928995,0.9616427057937464,0.05642712846723929,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p4],0.08435162969932221,1.088011403676704,0.24365221163036388,-0.3931979298497223,0.5619011892483667,0.6748951524692322,1.7540040259579708,0.0,0.3461968563096364,0.7291947771239411,0.45562386681307726,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p5],-0.05496951314323797,0.946514003750476,0.24613046414847473,-0.5373763583723754,0.4274373320858995,0.5842791823750044,1.533323086497977,0.0,-0.2233348615881957,0.8232748967556383,0.2805538586919672,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p6],-0.08252157761169476,0.9207915691595147,0.24934154479451992,-0.5712220252585344,0.40617887003514486,0.5648347744196501,1.5010710250734607,0.0,-0.33095799450388436,0.7406762146941714,0.43308508615012076,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p7],-0.00862565002595662,0.9914114441627794,0.24616975506094516,-0.4911095040284558,0.4738582039765426,0.6119470596640119,1.606179221053182,0.0,-0.03503943863380429,0.972048292687113,0.0409001042152672,qwen_max,Baseline_TimeVarying
C(adv_id)[T.p8],0.02211072777871346,1.0223569815209097,0.24319455772834161,-0.45454184660498315,0.4987633021624101,0.6347387090356277,1.6466835609451986,0.0,0.09091785599664634,0.9275578619202014,0.10849081369129383,qwen_max,Baseline_TimeVarying
C(base_id)[T.Humanities],0.2252070632928075,1.2525820531057879,0.17017876135257687,-0.10833717989187999,0.558751306477495,0.8973249854745537,1.748487811172403,0.0,1.3233558729824273,0.18571705904009816,2.4288217547772164,qwen_max,Baseline_TimeVarying
C(base_id)[T.Legal],0.26617915054511243,1.3049688236228516,0.16875329772853825,-0.06457123527518743,0.5969295363654123,0.9374693309976425,1.8165326313292394,0.0,1.5773271048800268,0.11472027875130805,3.1238076602202525,qwen_max,Baseline_TimeVarying
C(base_id)[T.Medical],0.018515705529095018,1.0186881840808528,0.16878592208091459,-0.3122986228468814,0.3493300339050715,0.7317629744546875,1.4181171398556511,0.0,0.10969934755707138,0.912647817868419,0.1318698496131788,qwen_max,Baseline_TimeVarying
C(base_id)[T.STEM],0.13727151981716162,1.1471395773672388,0.17259005356737125,-0.2009987692647247,0.47554180889904796,0.8179134381881604,1.608885669952226,0.0,0.7953617081622674,0.42640312748765097,1.2297100751899508,qwen_max,Baseline_TimeVarying
prompt_to_prompt_drift,-4.601399678767102,0.01003777624525813,5.5704949841269835,-15.51936922371701,6.316569866182807,1.8197996766231267e-07,553.6705673936372,0.0,-0.8260306654756355,0.40878669658795086,1.2905798484134137,qwen_max,Baseline_TimeVarying
context_to_prompt_drift,0.13684999378453178,1.146656130072287,1.7861340021747498,-3.3639083220403645,3.637608309609428,0.034599767311564486,38.0008417048774,0.0,0.07661798813409679,0.9389274485555377,0.09091441054715209,qwen_max,Baseline_TimeVarying
cumulative_drift,-0.52681069146452,0.5904852092704989,3.1988433438173494,-6.796428437532202,5.742807054603163,0.0011177601775155086,311.93881244028046,0.0,-0.16468786834551544,0.8691896662509706,0.2022570723896817,qwen_max,Baseline_TimeVarying
